ID,n7HRing,nS,n6aHRing,SlogP_VSA11,NddssS,nG12FHRing,SlogP_VSA7,n7Ring,SMR_VSA6,GATS2pe,SLogP,n10FaRing,AATSC0pe,Xch-6dv,VSA_EState6,nBridgehead,JGI6,AATS2Z,ATSC6v,NddsN,ATSC6dv,EState_VSA9,Xch-6d,AATSC2v,nCl,AATSC0i,JGI10,NdS,JGT10,ATSC7v,VSA_EState7,FilterItLogS,n5Ring,Xc-5d,EState_VSA2,AATS1p,NaaCH,AATSC0d,GATS1pe,ATSC7p,Xc-5dv,C1SP3,NssssN,ATSC5p,AATS0v,n7aRing,n10FARing,nRing,ATSC2v,n10FRing,GATS1Z,Xch-3d,NdsN,nG12Ring,CIC0,ATSC4Z,GATS2d,nAromAtom,ATSC2dv,fMF,ATSC8dv,nFAHRing,Class
D0025,0,0,0,0,0,1,0,0,0,0.840653636,0.7117,0,0.158940375,0.053966918,-1.148161566,2,0.016173469,18.86507937,1034.741456,0,187.442344,24.68111929,0.093473444,-5.713798964,0,1.248739354,0.007040934,0,0.51002471,12.54349046,3.458918148,3.002491677,0,1.249707422,31.60119254,1.640183507,0,0.583333333,0.949158134,0.101195955,0.393914903,5,0,3.038855592,189.104095,0,0,3,-1439.877339,0,0.972487126,0,0,1,5.669635776,27.20415879,1.634329094,0,-37.45746692,0.333333333,59.83931947,1,1
D0084,0,0,1,0,0,0,0,0,6.606881965,0.783550765,-0.70908,0,0.182659694,0.068498466,0,0,0.023970315,23.62,-159.7290703,0,-55.29081633,9.843390349,0.206930271,0.383207786,0,1.429192327,0,0,0.532407322,-389.4825244,3.817026644,-0.63536787,1,0.330933093,6.606881965,1.648540806,1,0.658163265,0.785426497,-1.761702841,0.062245507,3,0,-0.951511208,212.870193,0,0,2,19.16038928,0,0.732731698,0,0,0,3.079958248,-57.08163265,1.230697674,6,12.08163265,0.392857143,4.576530612,0,1
D0101,0,0,0,0,0,1,0,0,0,0.559499893,3.8145,0,0.078372789,0.352319394,0.27962528,0,0.027296684,17.15151515,654.0081615,0,-37.95011338,0,0.393634553,5.981564858,0,1.345868288,0.012083315,0,0.685525741,-2553.217633,10.71508297,-4.542596228,1,1.022341062,40.14301253,1.76193532,0,0.757369615,0.77252176,-11.65863997,0.816544926,5,0,-0.327512904,186.9732292,0,0,4,789.5665612,0,1.021583096,0,0,0,4.669194048,-14.95464853,1.865428234,0,24.29251701,0.26984127,95.71201814,1,1
D0105,0,0,0,5.749511833,0,0,0,0,27.74989791,1.192765338,3.0356,0,0.085849796,0.116166125,8.174118008,0,0.020222635,15.83146067,-1683.482623,0,-80.00588502,4.736862954,0.171721681,5.444770431,0,1.315462544,0.012345679,0,0.517565874,-284.9538598,5.34905266,-3.562566016,0,0.284517797,5.917906046,1.684363334,4,0.54685378,0.928563896,-1.955189792,0.14960145,1,0,0.438966841,185.4285991,0,0,2,484.5845684,0,1.054556335,0,0,0,4.252528316,34.24988683,1.72940695,6,-10.52919873,0.276595745,-8.428248076,0,1
D0634,0,0,0,0,0,0,0,0,13.08951281,0.592475446,1.2352,0,0.134553639,0.123362108,7.098048244,0,0.015437642,17.97272727,100.6980559,0,29.82666667,5.733667477,0.238144836,-6.672105391,0,1.364426917,0.005008951,0,0.402137589,-128.961333,3.76386969,-2.687485826,1,0.533097451,5.907179729,1.687375491,5,0.516388889,0.825343653,-0.387360861,0.107725902,2,0,-0.408775497,194.4891236,0,0,2,-733.931593,0,0.923382126,0,0,0,4.369721325,-42.85222222,1.376253118,6,36.58888889,0.283333333,-47.05777778,0,1
D1029,0,0,0,0,0,0,0,0,0,0.349403536,0.6008,0,0.161771901,0,-0.819351852,0,0,28.86111111,-216.0389534,0,-18.94829326,5.733667477,0,1.094047168,0,1.316003353,0,0,0.611611823,-358.4353535,0,-1.20171491,0,0.328532853,10.74508012,1.692740542,0,0.605371901,0.782442885,0.165441849,0.394142146,2,0,0.014951884,204.8109528,0,0,0,39.38569805,0,0.523551617,0,0,0,2.616523764,-556.9752066,1.664391354,0,27.68867122,0,30.82352141,0,1
D0491,0,0,0,5.749511833,0,0,0,0,26.3654023,1.329970979,2.3659,0,0.117587106,0.027777778,8.085110109,0,0.009102041,15.44329897,-326.1129932,0,-27.63923182,14.21058886,0.083333333,-1.076892917,0,1.26002995,0.010499856,0,0.414585297,265.8718579,-0.275473872,-4.184478867,0,0,12.71084835,1.586203801,4,0.429698217,0.913562313,1.209671309,0,9,0,-0.598837221,179.5514369,0,0,1,-104.4586129,0,1.037665486,0,0,0,4.382198808,40.47325103,1.589463638,6,-35.18792867,0.111111111,-41.01920439,0,0
D0507,0,1,0,0,0,0,0,0,0,0.454386323,0.4865,0,0.169060072,0.655866789,6.103543687,0,0.029700524,27.93670886,750.4405079,0,-37.23002755,0,0.877314918,1.924497033,0,1.522216632,0.006421666,0,0.581205903,359.1622292,0,-1.165476366,1,0.849475882,0,1.896667672,5,0.80785124,0.727177378,1.687615901,0.436177327,3,0,-2.171789998,230.4782949,0,0,3,152.0352656,0,0.723133716,0,0,0,3.683074848,284.5,1.416442747,6,25.98921028,0.363636364,-19.88016529,1,1
D1115,0,0,1,0,0,1,0,0,27.30910789,1.10220983,3.9109,0,0.106780671,0.198224118,8.474495401,0,0.019531368,24.40540541,-780.0231379,0,-41.94709399,9.473725908,0.4738104,11.20312674,0,1.471614286,0.008092137,0,0.501678508,937.0061471,7.203145646,-5.754308308,1,0.747910915,17.92905216,1.868938558,7,0.707294552,0.696417022,4.576739836,0.319969092,2,0,-9.19376327,229.0369528,0,0,5,1243.547068,0,0.513621655,0,0,0,4.241408907,35.68113266,1.301437207,15,13.40095021,0.438596491,46.0254889,1,1
D0306,0,1,0,5.749511833,1,0,0,0,37.21901523,0.802040337,7.049,0,0.104110785,0.112096777,12.2642051,0,0.018623035,18.10322581,-554.8487531,0,7.54932985,9.154013891,0.363402303,-0.486529749,0,1.399771114,0.006720635,0,0.419805231,213.0845409,9.40302751,-9.906784371,1,0.329332933,5.783244946,1.805110325,7,0.538830019,0.702535851,-0.010528946,0.082862842,7,0,0.951060947,200.7478094,0,0,3,-75.41211117,0,0.929108108,0,0,0,4.90849057,125.2229641,1.106022316,15,152.2968178,0.192771084,-7.014209448,0,1
D0670,0,0,1,0,0,0,0,0,31.07893535,0.717446374,1.2683,1,0.178865913,0.092872463,2.805705782,0,0.022390671,22.09210526,-723.3950897,0,-142.2379536,5.106527395,0.202978549,5.119865997,0,1.992831576,0.00744822,0,0.47124827,-707.7948199,1.32583727,-3.250317689,0,0.581080968,10.94967571,1.743833936,3,0.663890541,0.66881333,-0.422987551,0.133985919,6,0,-3.643109194,216.8765045,0,0,3,389.1098158,1,0.734221758,0,0,0,3.623620123,14.69185009,1.053810602,10,61.6989887,0.390243902,-16.54907793,0,1
D0604,0,0,0,34.497071,0,0,0,0,0,0.632677718,1.1512,0,0.217375667,0.041666667,3.844790092,0,0.025346939,30.4,106.7579744,0,27.12,5.106527395,0.111111111,-0.784090357,0,1.351770223,0,0,0.584332067,-354.868711,0,-0.806549307,0,0.772719287,11.12690298,1.809121457,4,0.795555556,1.094554014,-2.542490872,0.103680438,0,0,0.856225274,244.3764202,0,0,2,-35.28406608,0,0.840660548,0,0,0,3.365882725,-133.68,1.431098696,12,3.6,0.433333333,-18.16,0,1
D0142,0,0,0,0,0,0,5.022633314,0,0,0.955094597,5.3767,0,0.059099773,0.111172817,28.83142117,0,0.011265117,24.47945205,-2068.915796,0,-109.7532544,11.60093989,0.359626262,-4.473710724,1,1.48626664,0,0,0.325516259,-715.2286255,5.642988631,-6.015903579,1,0.634197165,0,2.06914785,17,0.574263039,0.670819233,-3.553736351,0.269666582,0,0,-2.736666204,258.0094,0,0,4,-326.5808829,0,0.591210558,0,0,0,4.037961046,58.20408163,1.187602266,23,-3.459365639,0.571428571,57.44259679,0,1
D0717,0,1,0,0,0,0,0,0,39.26853844,1.553291815,0.1577,0,0.083203781,2.304320561,0,0,0,28.21428571,2259.511464,0,72.27165161,11.80685609,1.351444348,1.937322544,0,1.833616247,0,1,0.374287749,0,0,0.234513687,0,0.644337567,0,2.210289269,0,0.748582231,1.202541509,0,1.165900604,6,0,-11.99023231,210.3305799,0,0,3,81.36754686,0,0.521251032,0.866025404,0,0,2.751487501,-648.4536862,1.46031746,0,-24.65441434,0.434782609,0,0,1
D1046,0,0,1,0,0,1,10.04526663,0,5.316788604,0.764042654,7.4898,0,0.073238876,0.116666667,27.90781232,0,0.020795572,25.7244898,-992.1649025,0,-68.30518519,33.17826303,0.350916477,-0.57544587,2,1.545934838,0.005444051,0,0.418576148,539.7583439,0,-9.102578528,0,0.365693495,6.041840829,2.041415302,14,0.626115702,0.702458524,4.082199685,0.102875994,2,0,-3.188377768,256.3635879,0,0,5,-56.39369526,0,0.556519636,0,1,0,4.29980833,-96.38512397,1.064074521,26,42.15407407,0.490909091,-154.6908642,0,1
D0329,0,0,0,0,0,0,0,0,14.09534397,1.022992727,4.292,0,0.06074404,0.06415003,20.74854875,0,0.01722449,16.7,-2292.066836,0,-182.976,0,0.204124145,6.341538259,0,1.386415225,0,0,0.47612686,-2333.748071,1.310155896,-5.125689434,0,0.802337614,5.783244946,1.817530125,10,0.57,0.762360277,-8.607132287,0.411165215,2,0,1.274996901,203.8564197,0,0,2,570.7384433,0,0.988258479,0,0,0,4.412412569,-14.04,1.585575049,12,15.824,0.26,57.5568,0,0
D0443,0,2,0,5.749511833,2,0,0,0,48.69979485,0.732390486,1.9829,0,0.138840784,0.055555556,14.07090773,0,0.025651491,22.74,-376.9057272,0,-66.50297619,4.736862954,0.166666667,-0.613978004,0,1.541741653,0.005849743,0,0.550532468,-381.4209737,3.063943578,-5.398809103,0,0,0,1.901261971,8,0.639987245,0.660340364,-2.374234677,0,3,0,0.064776227,212.3488056,0,0,2,-61.39780039,0,0.899591271,0,0,0,4.061734166,43.66581633,1.442551071,12,44.28231293,0.321428571,-19.45989229,0,0
D0161,0,0,0,0,0,0,0,0,29.74942943,0.795606685,3.3779,0,0.12192687,0.027777778,8.142549446,0,0.020264106,19.59701493,338.4910434,0,32.16945385,28.30840718,0.083333333,-7.338602297,2,1.303023497,0.008264463,0,0.407680375,-227.0575365,1.672340206,-4.554712063,0,0.083333333,6.420821623,1.829374883,4,0.460526316,0.713605233,-1.361903616,0.0372678,4,0,0.160520516,215.8911951,0,0,1,-491.6863539,0,0.605817802,0,0,0,3.631936623,-2.055401662,1.388486141,6,5.693786122,0.157894737,0.230908656,0,1
D0624,0,0,0,0,0,0,0,0,10.63357721,0.417227632,6.8482,0,0.144380556,0.036084392,3.408332049,0,0.025986395,69.35,-1467.226874,0,-68.99902778,0,0.090721842,4.663913103,0,1.793727301,0.005230759,0,0.55502393,-1468.336239,1.276607248,-9.474824942,0,0.857242052,35.78290569,2.768409463,2,0.770833333,0.795621238,-27.49422973,0.705717146,0,0,-16.67116869,354.8718153,0,0,2,373.1130483,0,0.522951689,0,0,0,3.599189184,9415.940972,1.063851351,12,43.71987654,0.416666667,-72.85601852,0,0
D1160,0,0,0,0,0,0,0,0,0,0.80576905,7.5013,0,0.047791909,0,0,0,0.011428571,12.34234234,1275.608515,0,-32.81061394,0,0,-0.076541845,0,1.276262475,0.004591368,0,0.456781545,-2682.201135,17.71089382,-5.723108533,0,0,5.783244946,1.721472521,0,0.390218522,0.919156114,-11.17343331,0,6,0,1.619340746,179.6526098,0,0,0,-8.496144833,0,1.242396236,0,0,0,4.894567266,-27.6024974,1.885321321,0,-53.85223725,0,54.84599376,0,1
D0067,0,0,0,11.49902367,0,0,0,0,0,0.461405658,0.4423,0,0.178288265,0.024056261,4.106233938,0,0.033172542,22.73333333,-90.14608064,0,7,15.94672227,0.068041382,3.996294037,0,1.345654591,0,0,0.687763784,-158.9746866,0.079537037,-0.655728559,0,0.863590092,17.91984529,1.680820108,3,0.74872449,1.005657185,-0.820638694,0.093927742,1,0,-1.634458617,205.2905349,0,0,1,179.8332317,0,0.913975155,0,0,0,3.190178474,-76,2.074957411,6,12,0.214285714,-13,0,1
D0247,0,0,0,17.2485355,0,0,5.022633314,0,21.32939262,1.028908957,2.8103,0,0.175785366,0.110926314,1.537979182,0,0.023120748,25.27631579,-1167.78061,0,-179.276129,30.54839171,0.318649666,17.67940679,1,1.312225488,0,0,0.594534105,-1293.481791,1.477233245,-4.557623456,1,0.923574517,40.08207303,1.809250076,1,0.801903629,0.669588809,-7.466633681,0.317054366,1,0,-4.245393716,232.4518684,0,0,3,1343.634916,0,0.572307883,0,0,0,3.767890527,19.76621059,1.048531938,6,61.88626699,0.341463415,-31.15772505,1,1
D0959,0,1,0,5.749511833,0,0,0,0,6.606881965,0.663885974,3.9299,0,0.106985444,0.250834909,7.881026235,0,0.011432351,21.68539326,-232.9641682,0,-34.18819576,4.736862954,0.432213152,-0.721640198,0,1.457539916,0.008947125,0,0.481445848,-803.0044635,7.011219439,-4.895411516,1,0.11785113,16.39632947,1.903335565,4,0.59026465,0.671598116,-4.092925102,0.051031036,2,0,5.633708159,213.641176,0,0,3,-64.22597765,0,0.786438487,0,0,0,3.996857881,119,1.66663668,6,0.49905482,0.434782609,40.65889519,0,1
D0434,0,0,0,5.749511833,0,0,0,0,58.90280765,0.545191742,-8.11643,0,0.165976939,0.365789086,-2.495845081,0,0.015252268,20.42830189,-1020.033737,0,-171.9401274,22.61028604,0.695705769,-5.672893695,0,1.405797748,0.00823781,0,0.48441955,-198.8079666,-7.873691865,-8.58141683,3,2.207620043,113.5776658,1.658205276,14,0.594136216,0.788114931,-1.935390975,0.516867127,13,0,-0.416399367,200.5960713,0,0,6,-3006.633658,0,0.836912235,0,0,0,6.504170804,-271.0640427,1.433677725,18,91.53767662,0.290102389,403.9360505,0,0
D1127,0,0,0,0,0,0,0,0,6.544756406,0.482909887,-0.1828,0,0.092555556,0.032075015,10.0098638,0,0.014204082,18.78723404,348.1560992,0,28.88888889,17.20100243,0.102062073,-3.961165556,0,1.579538085,0.012345679,0,0.401205814,63.81098718,0.820968443,-1.565794124,0,0,11.91910914,1.653097753,5,0.45,1.221411765,0.29313732,0,1,0,0.485281782,197.266535,0,0,1,-186.1747811,0,0.999384615,0,2,0,3.447742679,-15.44444444,1.416863672,6,-3.111111111,0.2,1.222222222,0,1
D0990,0,0,0,0,0,0,5.022633314,0,0,0.560607243,2.84502,0,0.137233651,0.131286704,8.370702563,0,0.017718821,24.96551724,-131.5226503,0,-46.58050323,16.70746729,0.34138465,8.480819603,1,1.407249989,0.019249736,0,0.565566358,-113.5587317,-0.105914851,-3.653308269,1,0.39931757,12.20406657,1.920716115,5,0.698961938,0.666716698,0.322663969,0.134290489,1,0,0.394993344,240.7171591,0,0,2,491.887537,0,0.594427823,0,0,0,3.431212216,-97.46020761,1.26890577,11,12.44324832,0.352941176,48.46148917,0,0
D0389,0,0,0,0,0,0,0,0,0,0.787452807,5.7047,0,0.075356702,0.324735791,0,0,0.018110753,15.6122449,1918.967836,0,52.14536158,0,0.352965064,2.967869475,0,1.268265305,0.00999898,0,0.594364503,-722.2375777,13.86013233,-4.59969077,1,0.773541182,0,1.738891325,0,0.626734843,1.034490557,-3.807011095,0.571189781,4,0,-3.113009283,181.7812626,0,0,3,436.2768129,0,1.153094838,0,0,0,5.045295152,-59.12929145,1.895235717,0,-13.90357925,0.22972973,-23.2220599,0,0
D1061,0,0,0,5.749511833,0,0,0,0,0,0.516176852,5.57706,0,0.12249805,0.141727461,16.83525455,0,0.019367009,24.17021277,-377.5840965,0,-37.66842975,0,0.477467414,4.711570609,0,1.561975959,0.008106546,0,0.478740901,-513.6747234,0,-6.294688454,1,0.897568447,28.24700277,1.890434658,10,0.679008264,0.72391761,-2.053642085,0.221377141,3,0,4.196776645,238.3742677,0,0,4,442.8876373,0,0.741753537,0,2,0,4.185525461,-121.9190083,1.276751124,23,66.36561983,0.454545455,-91.07702479,0,1
D0184,0,3,0,5.749511833,1,0,0,0,30.56200199,0.488684137,-1.3294,0,0.16163373,0.154812755,10.17285292,0,0.017430935,23.14634146,-37.81956694,0,-130.0323129,16.02008483,0.472852885,-6.670545752,0,1.530503653,0.007333868,0,0.483538165,481.2697915,2.780196076,-7.443915552,1,1.058671748,43.60647355,1.811391427,14,0.611428571,0.782189504,2.382107336,0.202575305,3,0,-2.043336832,216.8946158,0,0,4,-1640.954255,0,0.793283326,0,0,0,5.330393729,-189.7,1.336690791,21,133.1978231,0.307142857,7.783265306,0,0
D0092,0,1,0,0,0,0,5.022633314,0,18.40630142,0.72987625,1.7158,0,0.106249826,0.114758144,3.666038202,0,0.012840946,31.48837209,-336.0104044,0,-42.41409465,11.60093989,0.308992343,1.002477809,1,1.975228804,0,0,0.326963209,-737.803977,0,-3.882369054,2,0.219821982,0,2.014888864,2,0.555555556,0.843386748,-3.242816443,0.069325036,2,0,0.367764961,265.7350472,0,0,3,43.10654578,0,0.543048694,0,1,0,2.672456895,-92.30555556,0.982848837,9,14.94504458,0.625,10.06129973,0,1
D1092,0,1,1,5.879988336,0,0,0,0,31.99400479,0.959549092,2.6606,0,0.118694571,0.128351293,7.497950563,0,0.011901105,19.91666667,-774.6017492,0,-12.34466469,9.154013891,0.287457479,-5.500614998,0,1.490212094,0.005281385,0,0.305272681,-32.58187477,10.82687486,-5.337843375,1,0,17.41288694,1.817893655,6,0.447572537,0.714046874,0.058909939,0,7,0,2.543377869,210.3573439,0,0,3,-594.0664197,0,0.836911917,0,0,0,4.26684461,152.2143062,1.352416441,11,-16.81011204,0.474576271,-75.0985349,0,1
D0768,0,0,1,0,0,0,5.022633314,0,31.55793979,1.069676889,3.783,1,0.087808663,0.042690161,8.191121801,0,0.015621521,18.20224719,286.7966572,0,-30.49311244,16.70746729,0.136082763,0.514203974,1,1.407225845,0.005413988,0,0.414616334,-518.4132117,4.003935507,-5.594326831,0,0.136082763,6.606881965,1.753314875,5,0.494793836,0.895613366,-2.170998633,0.039467233,6,0,0.818908086,201.6690988,0,0,2,45.76415368,1,0.764779113,0,0,0,4.122958576,22.62723865,1.301327886,10,10.18621871,0.204081633,16.11876739,0,1
D0265,0,0,1,0,0,0,0,0,23.72309002,0.6607292,0.17237,0,0.123616556,0.093490698,1.600555556,0,0.020408163,20.07407407,-617.5855617,0,-75.58222222,11.14295108,0.157617628,-1.458378569,0,1.489137916,0,0,0.468372173,-283.9939277,3.526212916,-0.524765973,0,0.35549886,11.43604623,1.584928139,1,0.578888889,0.923603539,-0.922601755,0.05671452,2,0,-0.056754235,190.3623308,0,0,2,-78.75244272,0,0.899399371,0,0,0,3.291410814,-32.40888889,1.267860951,6,50.44,0.4,0.408888889,0,0
D1084,0,0,0,0,0,0,0,0,0,0.756251662,1.2748,0,0.082828062,0,0.266064815,0,0,12.61538462,228.140216,0,-2.420927467,5.733667477,0,-0.592090589,0,1.163691818,0,0,0.696613757,-950.9196581,2.860810185,-1.396541644,0,0,6.041840829,1.518466484,0,0.475624257,1.236670667,-2.991477913,0,3,0,-0.200498809,153.0493555,0,0,0,-30.78871063,0,1.397910557,0,0,0,3.610711129,72.73840666,2.498461538,0,-20.45422117,0,23.97146254,0,1
D0292,0,0,1,0,0,0,0,0,19.38822142,0.937588955,-2.4347,0,0.17376413,0.182776778,0,0,0.017924298,26.22891566,350.4642534,0,5.758034026,10.47053043,0.628842129,3.670639272,0,1.577877203,0.009132231,0,0.482577447,-479.4251889,-0.417589135,0.016511693,3,0.749979751,28.83725973,1.613640665,3,0.714555766,0.950962859,-2.603925375,0.151187229,2,0,-0.625354342,216.1027869,0,0,4,304.6630596,0,0.746651672,0,0,0,3.679818466,-72.46691871,1.129876649,14,33.38563327,0.413043478,-81.12287335,0,0
D0056,0,0,0,0,0,0,0,0,5.316788604,0.34747497,3.2081,0,0.326036556,0.024056261,2.338125,0,0.031953353,27.82352941,-621.4981622,1,-31.14222222,0,0.068041382,2.655005626,0,3.356959681,0,0,0.667452575,121.5196591,-4.860147156,-3.659075358,0,0.773450937,5.687386275,1.705440847,3,0.832222222,0.489095292,-0.942401103,0.121824262,3,0,1.255340602,222.2513267,0,0,1,135.4052869,0,0.581010453,0,0,0,2.920575687,22.04888889,1.115997801,6,131.6933333,0.2,-57.31555556,0,1
D0912,0,0,0,0,0,0,0,0,48.32164528,1.049992984,2.2096,0,0.153344559,0.059852793,-0.328000481,0,0.021414199,17.75968992,2400.559063,0,-23.03675652,42.73249221,0.103668078,5.996565197,0,1.196882061,0.00923942,0,0.612984074,-1716.525213,-9.493823708,-3.213834378,0,2.334677235,44.80809636,1.544230191,0,0.651592782,0.85010404,-9.622558721,0.869327664,14,0,-6.977791999,175.067519,0,0,3,1547.113821,0,0.978182551,0,1,1,5.635115538,-190.1742036,1.735794077,0,42.9282691,0.208955224,-39.10247271,0,1
D0343,0,0,1,0,0,0,5.022633314,0,27.24698234,1.395984782,3.4026,0,0.090411045,0.052622978,13.58004232,0,0.020204082,20.36764706,-860.8672566,0,-40.46226898,16.33780284,0.185395406,5.302976505,1,1.438749169,0,0,0.385937742,-21.36246755,1.626401784,-4.649522708,0,0.136082763,6.103966388,1.822933047,8,0.502301118,0.73880311,-0.338329694,0.034856371,2,0,5.259487601,219.8423501,0,0,2,360.6024023,0,0.660599895,0,0,0,3.76181084,83.7113741,1.369263936,12,-23.80140583,0.333333333,-67.10193099,0,0
D0208,0,0,0,0,0,1,0,0,27.87414903,0.911716882,4.639,0,0.133814714,0.160368882,-1.14263211,2,0.021355102,17.55102041,-800.7620562,0,-137.8049887,23.68431477,0.199487238,1.812710357,0,1.264491507,0.006957926,0,0.538914664,3.070312424,4.930503965,-4.546685615,0,1.636872905,49.5302447,1.666155104,0,0.615079365,0.772514336,0.739220241,0.483775602,6,0,-2.915552658,187.4565519,0,0,4,444.1140375,0,0.941472241,0,0,1,5.59303753,81.40236835,1.484529296,0,70.34215168,0.285714286,-94.04535147,1,1
D1142,0,0,0,5.749511833,0,0,0,0,24.95105782,0.726490919,1.8922,0,0.128685733,0.027777778,6.707992252,0,0.027463557,18.08955224,215.1400357,0,-74.51808021,4.736862954,0.083333333,1.061356717,0,1.383554568,0.011019284,0,0.505710677,-211.4785292,0,-3.196299788,0,0,18.42124142,1.649286518,4,0.506245891,0.718526958,-0.941347008,0,6,0,-0.137185188,197.0951844,0,0,1,71.11090004,0,0.872733552,0,0,0,3.756318418,18.38856016,1.350145377,6,26.42866535,0.153846154,-32.1183432,0,1
D0169,0,0,0,0,0,0,0,0,6.544756406,0.502309481,1.3703,0,0.118614507,0.088388348,0,0,0.04,15.09090909,135.8701315,0,-40.24019025,10.84019487,0.088388348,-2.787922177,0,1.247958805,0,0,0.529877137,185.5089753,5.769274849,-1.354883885,0,0,11.83581209,1.62783148,0,0.51843044,0.91056671,1.171256944,0,1,0,-0.037779173,172.971431,0,0,1,-153.3357198,0,1.086323957,0,0,0,3.448834252,39.52437574,2.065554629,0,-0.485136742,0.206896552,3.082045184,0,1
D0817,0,0,1,0,0,0,0,0,34.35666723,0.551114057,-0.7311,0,0.175393413,0.064574976,4.363923629,0,0.015548173,24.26262626,-187.3084537,0,-10.6091105,10.84019487,0.194444444,-3.785281461,0,1.53144145,0.008884494,0,0.488458991,-252.329096,-0.100897929,-2.683911455,0,0.532043075,35.98261785,1.679668041,4,0.643274854,0.856944769,-1.199649231,0.115456831,2,0,0.752793933,217.5999791,0,1,3,-374.7428646,1,0.762480508,0,0,0,4.031288698,-108.4096645,1.280440771,12,24.76731302,0.315789474,7.226839027,1,0
D0926,0,1,0,11.49902367,0,0,0,0,14.21959508,0.785908124,0.9491,0,0.166837287,0.647848035,3.238394266,0,0.025249013,26.61445783,523.0068461,0,-98.09115732,9.473725908,0.843294227,11.71594121,0,1.492139772,0.007532245,0,0.588486339,603.1700277,0,-2.299872248,1,0.793920326,5.563451492,1.815697039,3,0.792060491,0.732169618,1.744432088,0.426434059,3,0,-5.214080876,221.8089666,0,0,3,972.42312,0,0.723121199,0,0,0,3.770330548,171.7069943,1.287165368,6,41.13400546,0.326086957,-4.360218442,1,1
D0850,0,0,0,0,0,2,0,0,20.13718479,0.676366828,1.9908,0,0.116430062,0.364528763,14.11741219,0,0.020622129,22.80379747,-558.0207697,0,-32.23668639,4.736862954,0.908184956,2.514587306,0,1.507922185,0.007424607,0,0.497319613,388.6945914,6.380517801,-5.248474835,3,1.455706392,24.27702191,1.835389065,9,0.760848126,0.735290744,3.145198481,0.453100171,4,0,-1.665721697,222.5963277,0,0,8,397.3047943,0,0.758869428,0,0,0,4.733451186,-73.11111111,1.244095425,15,77.18474688,0.474358974,-20.35437212,2,0
D0913,0,0,0,0,0,1,0,0,0,0.734129171,4.1181,0,0.064961703,0.447263115,0,0,0.026579323,17.41803279,694.630659,0,3.484693878,0,0.620208288,7.015508846,0,1.370653654,0.01,0,0.643616678,-396.923061,12.00859762,-4.845436556,2,1.8289302,5.414990469,1.797191826,1,0.780612245,0.90593097,-2.294875645,1.382344384,3,0,2.667577821,189.1348907,0,0,5,855.8920792,0,1.037772436,0,0,0,4.539976176,-391.0510204,1.887254902,5,8.959183673,0.357142857,15.48979592,1,1
D0769,0,0,0,0,0,0,0,0,19.69639478,0.704112819,1.0998,0,0.130922915,0.284362,5.982596119,0,0.017409413,18.09448819,-26.46484625,0,19.43016173,15.67778346,0.556997989,-3.539140437,0,1.41139829,0.005591924,0,0.416725024,-337.7335582,5.748646581,-3.514796422,0,0.494807953,36.08194698,1.683856148,4,0.537282084,0.758908879,-2.324167009,0.150823091,5,0,1.968389158,196.3892963,0,0,3,-449.4708355,0,0.880825005,0,1,0,4.53309111,-122.236925,1.357630531,6,38.09913884,0.304347826,-102.7424911,0,1
